run_id,cond,task,seed,turn,tool,category,target,run_success,recovery_ok
20260817-16:20:16_hardcap_libero_spatial_task_t0_s3_r3,hardcap,0,3,3,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:20:16_hardcap_libero_spatial_task_t0_s3_r3,hardcap,0,3,4,read_text_file,guides,env_calibration.md,True,
20260817-16:20:16_hardcap_libero_spatial_task_t0_s3_r3,hardcap,0,3,5,list_dir,prior_results,results_spatial_pert,True,
20260817-16:20:16_hardcap_libero_spatial_task_t0_s3_r3,hardcap,0,3,6,read_text_file,prior_results,spatial_t0_s0.json,True,
20260817-16:20:16_hardcap_libero_spatial_task_t0_s3_r3,hardcap,0,3,7,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,True,
20260817-16:22:28_hardcap_libero_spatial_task_t0_s4_r1,hardcap,0,4,1,read_text_file,memory,MEMORY.md,False,
20260817-16:22:28_hardcap_libero_spatial_task_t0_s4_r1,hardcap,0,4,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:22:28_hardcap_libero_spatial_task_t0_s4_r1,hardcap,0,4,2,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:22:28_hardcap_libero_spatial_task_t0_s4_r1,hardcap,0,4,2,read_text_file,guides,env_calibration.md,False,
20260817-16:22:28_hardcap_libero_spatial_task_t0_s4_r1,hardcap,0,4,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:22:28_hardcap_libero_spatial_task_t0_s4_r1,hardcap,0,4,4,read_text_file,guides,env_calibration.md,False,
20260817-16:22:28_hardcap_libero_spatial_task_t0_s4_r1,hardcap,0,4,6,list_dir,prior_results,results_spatial_pert,False,
20260817-16:22:28_hardcap_libero_spatial_task_t0_s4_r1,hardcap,0,4,7,read_text_file,prior_results,spatial_t0_s0.json,False,
20260817-16:26:34_hardcap_libero_spatial_task_t0_s6_r1,hardcap,0,6,1,read_text_file,memory,MEMORY.md,True,
20260817-16:26:34_hardcap_libero_spatial_task_t0_s6_r1,hardcap,0,6,1,list_dir,memory,,True,
20260817-16:26:34_hardcap_libero_spatial_task_t0_s6_r1,hardcap,0,6,2,list_dir,memory,,True,
20260817-16:26:34_hardcap_libero_spatial_task_t0_s6_r1,hardcap,0,6,3,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:26:34_hardcap_libero_spatial_task_t0_s6_r1,hardcap,0,6,4,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:26:34_hardcap_libero_spatial_task_t0_s6_r1,hardcap,0,6,5,read_text_file,guides,env_calibration.md,True,
20260817-16:26:34_hardcap_libero_spatial_task_t0_s6_r1,hardcap,0,6,6,list_dir,prior_results,,True,
20260817-16:26:34_hardcap_libero_spatial_task_t0_s6_r1,hardcap,0,6,7,read_text_file,prior_results,spatial_t0_s0.json,True,
20260817-16:26:34_hardcap_libero_spatial_task_t0_s6_r1,hardcap,0,6,8,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,True,
20260817-16:24:39_hardcap_libero_spatial_task_t0_s4_r3,hardcap,0,4,1,read_text_file,memory,MEMORY.md,False,
20260817-16:24:39_hardcap_libero_spatial_task_t0_s4_r3,hardcap,0,4,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:24:39_hardcap_libero_spatial_task_t0_s4_r3,hardcap,0,4,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:24:39_hardcap_libero_spatial_task_t0_s4_r3,hardcap,0,4,4,read_text_file,guides,env_calibration.md,False,
20260817-16:24:39_hardcap_libero_spatial_task_t0_s4_r3,hardcap,0,4,4,list_dir,other,memory,False,
20260817-16:24:39_hardcap_libero_spatial_task_t0_s4_r3,hardcap,0,4,5,list_dir,other,memory,False,
20260817-16:24:39_hardcap_libero_spatial_task_t0_s4_r3,hardcap,0,4,6,list_dir,prior_results,results_spatial_pert,False,
20260817-16:24:39_hardcap_libero_spatial_task_t0_s4_r3,hardcap,0,4,7,read_text_file,prior_results,spatial_t0_s0.json,False,
20260817-16:24:39_hardcap_libero_spatial_task_t0_s4_r3,hardcap,0,4,8,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,False,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r3,hardcap,0,5,1,read_text_file,memory,MEMORY.md,True,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r3,hardcap,0,5,1,list_dir,other,memory,True,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r3,hardcap,0,5,4,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r3,hardcap,0,5,5,list_dir,prior_results,results_spatial_pert,True,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r3,hardcap,0,5,6,read_text_file,prior_results,spatial_t0_s0.json,True,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r3,hardcap,0,5,7,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,True,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r3,hardcap,0,5,8,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r3,hardcap,0,5,9,read_text_file,guides,env_calibration.md,True,
20260817-16:24:41_hardcap_libero_spatial_task_t0_s5_r1,hardcap,0,5,1,read_text_file,memory,MEMORY.md,False,
20260817-16:24:41_hardcap_libero_spatial_task_t0_s5_r1,hardcap,0,5,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:24:41_hardcap_libero_spatial_task_t0_s5_r1,hardcap,0,5,1,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:24:41_hardcap_libero_spatial_task_t0_s5_r1,hardcap,0,5,1,read_text_file,guides,env_calibration.md,False,
20260817-16:24:41_hardcap_libero_spatial_task_t0_s5_r1,hardcap,0,5,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:24:41_hardcap_libero_spatial_task_t0_s5_r1,hardcap,0,5,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:24:41_hardcap_libero_spatial_task_t0_s5_r1,hardcap,0,5,4,read_text_file,guides,env_calibration.md,False,
20260817-16:24:41_hardcap_libero_spatial_task_t0_s5_r1,hardcap,0,5,6,list_dir,prior_results,results_spatial_pert,False,
20260817-16:24:41_hardcap_libero_spatial_task_t0_s5_r1,hardcap,0,5,7,read_text_file,prior_results,spatial_t0_s0.json,False,
20260817-16:24:41_hardcap_libero_spatial_task_t0_s5_r1,hardcap,0,5,8,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,False,
20260817-16:24:41_hardcap_libero_spatial_task_t0_s5_r1,hardcap,0,5,9,list_dir,other,memory,False,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r2,hardcap,0,5,1,read_text_file,memory,MEMORY.md,False,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r2,hardcap,0,5,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r2,hardcap,0,5,3,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:26:02_hardcap_libero_spatial_task_t0_s5_r2,hardcap,0,5,4,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:24:25_hardcap_libero_spatial_task_t0_s4_r2,hardcap,0,4,1,read_text_file,memory,MEMORY.md,False,
20260817-16:24:25_hardcap_libero_spatial_task_t0_s4_r2,hardcap,0,4,2,list_dir,other,memory,False,
20260817-16:24:25_hardcap_libero_spatial_task_t0_s4_r2,hardcap,0,4,3,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:24:25_hardcap_libero_spatial_task_t0_s4_r2,hardcap,0,4,4,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:24:25_hardcap_libero_spatial_task_t0_s4_r2,hardcap,0,4,4,list_dir,prior_results,results_spatial_pert,False,
20260817-16:24:25_hardcap_libero_spatial_task_t0_s4_r2,hardcap,0,4,5,list_dir,prior_results,results_spatial_pert,False,
20260817-16:24:25_hardcap_libero_spatial_task_t0_s4_r2,hardcap,0,4,6,read_text_file,prior_results,spatial_t0_s0.json,False,
20260817-16:24:25_hardcap_libero_spatial_task_t0_s4_r2,hardcap,0,4,7,read_text_file,guides,env_calibration.md,False,
20260817-16:31:05_hardcap_libero_spatial_task_t0_s6_r2,hardcap,0,6,1,read_text_file,memory,MEMORY.md,True,
20260817-16:31:05_hardcap_libero_spatial_task_t0_s6_r2,hardcap,0,6,1,list_dir,prior_results,results_spatial_pert,True,
20260817-16:31:05_hardcap_libero_spatial_task_t0_s6_r2,hardcap,0,6,4,list_dir,prior_results,results_spatial_pert,True,
20260817-16:31:05_hardcap_libero_spatial_task_t0_s6_r2,hardcap,0,6,5,read_text_file,prior_results,spatial_t0_s0.json,True,
20260817-16:31:05_hardcap_libero_spatial_task_t0_s6_r2,hardcap,0,6,6,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:37:43_hardcap_libero_spatial_task_t0_s7_r1,hardcap,0,7,1,read_text_file,memory,MEMORY.md,False,
20260817-16:37:43_hardcap_libero_spatial_task_t0_s7_r1,hardcap,0,7,2,list_dir,memory,,False,
20260817-16:37:43_hardcap_libero_spatial_task_t0_s7_r1,hardcap,0,7,4,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:37:43_hardcap_libero_spatial_task_t0_s7_r1,hardcap,0,7,5,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:37:43_hardcap_libero_spatial_task_t0_s7_r1,hardcap,0,7,6,read_text_file,guides,env_calibration.md,False,
20260817-16:37:43_hardcap_libero_spatial_task_t0_s7_r1,hardcap,0,7,7,list_dir,prior_results,results_spatial_pert,False,
20260817-16:37:43_hardcap_libero_spatial_task_t0_s7_r1,hardcap,0,7,8,read_text_file,prior_results,spatial_t0_s0.json,False,
20260817-16:33:01_hardcap_libero_spatial_task_t0_s6_r3,hardcap,0,6,1,read_text_file,memory,MEMORY.md,False,
20260817-16:33:01_hardcap_libero_spatial_task_t0_s6_r3,hardcap,0,6,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:33:01_hardcap_libero_spatial_task_t0_s6_r3,hardcap,0,6,1,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:33:01_hardcap_libero_spatial_task_t0_s6_r3,hardcap,0,6,1,read_text_file,guides,env_calibration.md,False,
20260817-16:33:01_hardcap_libero_spatial_task_t0_s6_r3,hardcap,0,6,3,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:33:01_hardcap_libero_spatial_task_t0_s6_r3,hardcap,0,6,4,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:33:01_hardcap_libero_spatial_task_t0_s6_r3,hardcap,0,6,5,read_text_file,guides,env_calibration.md,False,
20260817-16:40:36_hardcap_libero_spatial_task_t0_s8_r2,hardcap,0,8,1,read_text_file,memory,MEMORY.md,True,
20260817-16:40:36_hardcap_libero_spatial_task_t0_s8_r2,hardcap,0,8,1,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:40:36_hardcap_libero_spatial_task_t0_s8_r2,hardcap,0,8,1,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:40:36_hardcap_libero_spatial_task_t0_s8_r2,hardcap,0,8,2,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:40:36_hardcap_libero_spatial_task_t0_s8_r2,hardcap,0,8,3,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:40:36_hardcap_libero_spatial_task_t0_s8_r2,hardcap,0,8,4,read_text_file,guides,env_calibration.md,True,
20260817-16:40:36_hardcap_libero_spatial_task_t0_s8_r2,hardcap,0,8,5,list_dir,other,memory,True,
20260817-16:40:36_hardcap_libero_spatial_task_t0_s8_r2,hardcap,0,8,6,list_dir,prior_results,results_spatial_pert,True,
20260817-16:40:36_hardcap_libero_spatial_task_t0_s8_r2,hardcap,0,8,7,read_text_file,prior_results,spatial_t0_s0.json,True,
20260817-16:40:36_hardcap_libero_spatial_task_t0_s8_r2,hardcap,0,8,8,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,True,
20260817-16:38:36_hardcap_libero_spatial_task_t0_s7_r2,hardcap,0,7,1,read_text_file,memory,MEMORY.md,False,
20260817-16:38:36_hardcap_libero_spatial_task_t0_s7_r2,hardcap,0,7,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:38:36_hardcap_libero_spatial_task_t0_s7_r2,hardcap,0,7,1,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:38:36_hardcap_libero_spatial_task_t0_s7_r2,hardcap,0,7,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:38:36_hardcap_libero_spatial_task_t0_s7_r2,hardcap,0,7,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:38:36_hardcap_libero_spatial_task_t0_s7_r2,hardcap,0,7,4,read_text_file,guides,env_calibration.md,False,
20260817-16:38:36_hardcap_libero_spatial_task_t0_s7_r2,hardcap,0,7,6,list_dir,prior_results,results_spatial_pert,False,
20260817-16:38:36_hardcap_libero_spatial_task_t0_s7_r2,hardcap,0,7,7,read_text_file,prior_results,spatial_t0_s0.json,False,
20260817-16:40:06_hardcap_libero_spatial_task_t0_s8_r1,hardcap,0,8,1,read_text_file,memory,MEMORY.md,True,
20260817-16:40:06_hardcap_libero_spatial_task_t0_s8_r1,hardcap,0,8,1,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:40:06_hardcap_libero_spatial_task_t0_s8_r1,hardcap,0,8,2,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,1,read_text_file,memory,MEMORY.md,False,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,2,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,2,read_text_file,guides,env_calibration.md,False,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,3,read_text_file,guides,env_calibration.md,False,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,4,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,5,list_dir,other,memory,False,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,5,list_dir,prior_results,results_spatial_pert,False,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,6,list_dir,prior_results,results_spatial_pert,False,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,7,read_text_file,prior_results,spatial_t0_s0.json,False,
20260817-16:41:52_hardcap_libero_spatial_task_t0_s8_r3,hardcap,0,8,8,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,False,
20260817-16:41:55_hardcap_libero_spatial_task_t0_s9_r1,hardcap,0,9,1,read_text_file,memory,MEMORY.md,False,
20260817-16:41:55_hardcap_libero_spatial_task_t0_s9_r1,hardcap,0,9,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:41:55_hardcap_libero_spatial_task_t0_s9_r1,hardcap,0,9,5,list_dir,prior_results,results_spatial_pert,False,
20260817-16:41:55_hardcap_libero_spatial_task_t0_s9_r1,hardcap,0,9,5,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:41:55_hardcap_libero_spatial_task_t0_s9_r1,hardcap,0,9,6,read_text_file,prior_results,spatial_t0_s0.json,False,
20260817-16:41:55_hardcap_libero_spatial_task_t0_s9_r1,hardcap,0,9,7,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,False,
20260817-16:47:33_hardcap_libero_spatial_task_t0_s9_r2,hardcap,0,9,1,read_text_file,memory,MEMORY.md,True,
20260817-16:47:33_hardcap_libero_spatial_task_t0_s9_r2,hardcap,0,9,1,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:47:33_hardcap_libero_spatial_task_t0_s9_r2,hardcap,0,9,1,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:47:33_hardcap_libero_spatial_task_t0_s9_r2,hardcap,0,9,2,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:47:33_hardcap_libero_spatial_task_t0_s9_r2,hardcap,0,9,3,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:47:33_hardcap_libero_spatial_task_t0_s9_r2,hardcap,0,9,4,read_text_file,guides,env_calibration.md,True,
20260817-16:47:33_hardcap_libero_spatial_task_t0_s9_r2,hardcap,0,9,4,list_dir,memory,,True,
20260817-16:47:33_hardcap_libero_spatial_task_t0_s9_r2,hardcap,0,9,5,list_dir,memory,,True,
20260817-16:47:33_hardcap_libero_spatial_task_t0_s9_r2,hardcap,0,9,6,list_dir,prior_results,,True,
20260817-16:47:33_hardcap_libero_spatial_task_t0_s9_r2,hardcap,0,9,7,read_text_file,prior_results,spatial_t0_s0.json,True,
20260817-16:47:33_hardcap_libero_spatial_task_t0_s9_r2,hardcap,0,9,8,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,True,
20260817-16:48:50_hardcap_libero_spatial_task_t0_s9_r3,hardcap,0,9,1,read_text_file,memory,MEMORY.md,True,
20260817-16:48:50_hardcap_libero_spatial_task_t0_s9_r3,hardcap,0,9,1,list_dir,other,memory,True,
20260817-16:48:50_hardcap_libero_spatial_task_t0_s9_r3,hardcap,0,9,2,list_dir,other,memory,True,
20260817-16:48:50_hardcap_libero_spatial_task_t0_s9_r3,hardcap,0,9,3,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:48:50_hardcap_libero_spatial_task_t0_s9_r3,hardcap,0,9,3,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:48:50_hardcap_libero_spatial_task_t0_s9_r3,hardcap,0,9,3,read_text_file,guides,env_calibration.md,True,
20260817-16:48:50_hardcap_libero_spatial_task_t0_s9_r3,hardcap,0,9,4,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:48:50_hardcap_libero_spatial_task_t0_s9_r3,hardcap,0,9,5,read_text_file,guides,env_calibration.md,True,
20260817-16:48:50_hardcap_libero_spatial_task_t0_s9_r3,hardcap,0,9,6,list_dir,prior_results,results_spatial_pert,True,
20260817-16:48:50_hardcap_libero_spatial_task_t0_s9_r3,hardcap,0,9,7,read_text_file,prior_results,spatial_t0_s0.json,True,
20260817-16:48:50_hardcap_libero_spatial_task_t0_s9_r3,hardcap,0,9,8,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,True,
20260817-16:50:31_hardcap_libero_spatial_task_t0_s10_r1,hardcap,0,10,1,read_text_file,memory,MEMORY.md,True,
20260817-16:50:31_hardcap_libero_spatial_task_t0_s10_r1,hardcap,0,10,2,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:50:31_hardcap_libero_spatial_task_t0_s10_r1,hardcap,0,10,4,list_dir,prior_results,results_spatial_pert,True,
20260817-16:50:31_hardcap_libero_spatial_task_t0_s10_r1,hardcap,0,10,5,read_text_file,prior_results,spatial_t0_s0.json,True,
20260817-16:51:56_hardcap_libero_spatial_task_t0_s10_r3,hardcap,0,10,1,read_text_file,memory,MEMORY.md,False,
20260817-16:51:56_hardcap_libero_spatial_task_t0_s10_r3,hardcap,0,10,1,list_dir,memory,,False,
20260817-16:51:56_hardcap_libero_spatial_task_t0_s10_r3,hardcap,0,10,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:51:56_hardcap_libero_spatial_task_t0_s10_r3,hardcap,0,10,1,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:51:56_hardcap_libero_spatial_task_t0_s10_r3,hardcap,0,10,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:51:56_hardcap_libero_spatial_task_t0_s10_r3,hardcap,0,10,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:51:56_hardcap_libero_spatial_task_t0_s10_r3,hardcap,0,10,4,read_text_file,guides,env_calibration.md,False,
20260817-16:51:56_hardcap_libero_spatial_task_t0_s10_r3,hardcap,0,10,4,list_dir,prior_results,,False,
20260817-16:51:56_hardcap_libero_spatial_task_t0_s10_r3,hardcap,0,10,5,list_dir,prior_results,,False,
20260817-16:51:56_hardcap_libero_spatial_task_t0_s10_r3,hardcap,0,10,6,read_text_file,prior_results,spatial_t0_s0.json,False,
20260817-16:51:56_hardcap_libero_spatial_task_t0_s10_r3,hardcap,0,10,7,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,False,
20260817-16:39:26_hardcap_libero_spatial_task_t0_s7_r3,hardcap,0,7,1,read_text_file,memory,MEMORY.md,False,
20260817-16:39:26_hardcap_libero_spatial_task_t0_s7_r3,hardcap,0,7,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:39:26_hardcap_libero_spatial_task_t0_s7_r3,hardcap,0,7,9,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:39:26_hardcap_libero_spatial_task_t0_s7_r3,hardcap,0,7,10,list_dir,other,memory,False,
20260817-16:39:26_hardcap_libero_spatial_task_t0_s7_r3,hardcap,0,7,11,list_dir,prior_results,results_spatial_pert,False,
20260817-16:39:26_hardcap_libero_spatial_task_t0_s7_r3,hardcap,0,7,12,read_text_file,prior_results,spatial_t0_s0.json,False,
20260817-16:51:54_hardcap_libero_spatial_task_t0_s10_r2,hardcap,0,10,1,read_text_file,memory,MEMORY.md,False,
20260817-16:51:54_hardcap_libero_spatial_task_t0_s10_r2,hardcap,0,10,1,list_dir,prior_results,results_spatial_pert,False,
20260817-16:51:54_hardcap_libero_spatial_task_t0_s10_r2,hardcap,0,10,3,list_dir,prior_results,results_spatial_pert,False,
20260817-16:51:54_hardcap_libero_spatial_task_t0_s10_r2,hardcap,0,10,4,read_text_file,prior_results,spatial_t0_s0.json,False,
20260817-16:51:54_hardcap_libero_spatial_task_t0_s10_r2,hardcap,0,10,5,read_text_file,prior_results,recipe_spatial_t0_s0.jsonl,False,
20260817-16:51:54_hardcap_libero_spatial_task_t0_s10_r2,hardcap,0,10,6,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:51:54_hardcap_libero_spatial_task_t0_s10_r2,hardcap,0,10,7,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:51:54_hardcap_libero_spatial_task_t0_s10_r2,hardcap,0,10,8,read_text_file,guides,env_calibration.md,False,
20260817-16:55:37_hardcap_libero_spatial_task_t7_s1_r1,hardcap,7,1,1,read_text_file,memory,MEMORY.md,False,
20260817-16:55:37_hardcap_libero_spatial_task_t7_s1_r1,hardcap,7,1,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:55:37_hardcap_libero_spatial_task_t7_s1_r1,hardcap,7,1,4,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:55:37_hardcap_libero_spatial_task_t7_s1_r1,hardcap,7,1,5,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:55:37_hardcap_libero_spatial_task_t7_s1_r1,hardcap,7,1,6,list_dir,prior_results,results_spatial_pert,False,
20260817-16:55:37_hardcap_libero_spatial_task_t7_s1_r1,hardcap,7,1,7,read_text_file,prior_results,spatial_t7_s0.json,False,
20260817-16:55:37_hardcap_libero_spatial_task_t7_s1_r1,hardcap,7,1,8,read_text_file,memory,feedback_bowl_eef_y_offset.md,False,
20260817-16:55:37_hardcap_libero_spatial_task_t7_s1_r1,hardcap,7,1,9,list_dir,other,memory,False,
20260817-16:55:37_hardcap_libero_spatial_task_t7_s1_r1,hardcap,7,1,14,read_text_file,prior_results,recipe_spatial_t7_s0.jsonl,False,
20260817-16:55:37_hardcap_libero_spatial_task_t7_s1_r1,hardcap,7,1,39,read_text_file,guides,env_calibration.md,False,
20260817-16:58:22_hardcap_libero_spatial_task_t7_s1_r3,hardcap,7,1,1,read_text_file,memory,MEMORY.md,False,
20260817-16:58:22_hardcap_libero_spatial_task_t7_s1_r3,hardcap,7,1,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:58:22_hardcap_libero_spatial_task_t7_s1_r3,hardcap,7,1,1,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:58:22_hardcap_libero_spatial_task_t7_s1_r3,hardcap,7,1,1,read_text_file,guides,env_calibration.md,False,
20260817-16:58:22_hardcap_libero_spatial_task_t7_s1_r3,hardcap,7,1,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260817-16:58:22_hardcap_libero_spatial_task_t7_s1_r3,hardcap,7,1,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260817-16:58:22_hardcap_libero_spatial_task_t7_s1_r3,hardcap,7,1,4,read_text_file,guides,env_calibration.md,False,
20260817-16:58:22_hardcap_libero_spatial_task_t7_s1_r3,hardcap,7,1,6,list_dir,prior_results,results_spatial_pert,False,
20260817-16:58:22_hardcap_libero_spatial_task_t7_s1_r3,hardcap,7,1,7,read_text_file,prior_results,spatial_t7_s0.json,False,
20260817-16:58:22_hardcap_libero_spatial_task_t7_s1_r3,hardcap,7,1,8,read_text_file,prior_results,recipe_spatial_t7_s0.jsonl,False,
20260817-16:58:22_hardcap_libero_spatial_task_t7_s1_r3,hardcap,7,1,10,list_dir,other,memory,False,
20260817-16:56:36_hardcap_libero_spatial_task_t7_s1_r2,hardcap,7,1,1,read_text_file,memory,MEMORY.md,True,
20260817-16:56:36_hardcap_libero_spatial_task_t7_s1_r2,hardcap,7,1,3,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:56:36_hardcap_libero_spatial_task_t7_s1_r2,hardcap,7,1,3,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:56:36_hardcap_libero_spatial_task_t7_s1_r2,hardcap,7,1,3,list_dir,prior_results,results_spatial_pert,True,
20260817-16:56:36_hardcap_libero_spatial_task_t7_s1_r2,hardcap,7,1,4,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:56:36_hardcap_libero_spatial_task_t7_s1_r2,hardcap,7,1,5,read_text_file,guides,env_calibration.md,True,
20260817-16:56:36_hardcap_libero_spatial_task_t7_s1_r2,hardcap,7,1,6,list_dir,prior_results,results_spatial_pert,True,
20260817-16:56:36_hardcap_libero_spatial_task_t7_s1_r2,hardcap,7,1,7,read_text_file,prior_results,spatial_t7_s0.json,True,
20260817-16:56:36_hardcap_libero_spatial_task_t7_s1_r2,hardcap,7,1,8,read_text_file,prior_results,recipe_spatial_t7_s0.jsonl,True,
20260817-16:59:57_hardcap_libero_spatial_task_t7_s2_r1,hardcap,7,2,1,read_text_file,memory,MEMORY.md,True,
20260817-16:59:57_hardcap_libero_spatial_task_t7_s2_r1,hardcap,7,2,1,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:59:57_hardcap_libero_spatial_task_t7_s2_r1,hardcap,7,2,2,read_text_file,guides,strict_hybrid_guide.md,True,
20260817-16:59:57_hardcap_libero_spatial_task_t7_s2_r1,hardcap,7,2,3,read_text_file,guides,pro_hybrid_guide.md,True,
20260817-16:59:57_hardcap_libero_spatial_task_t7_s2_r1,hardcap,7,2,4,read_text_file,guides,env_calibration.md,True,
20260817-17:03:49_hardcap_libero_spatial_task_t7_s2_r2,hardcap,7,2,1,read_text_file,memory,MEMORY.md,False,
20260817-17:03:49_hardcap_libero_spatial_task_t7_s2_r2,hardcap,7,2,1,read_text_file,guides,strict_hybrid_guide.md,False,
